new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
True,4689,750,10,84,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.65670132637024,6.503659963607788,750.0,10.0,1.0,54.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,85,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.20628213882446,6.503659963607788,750.0,10.0,1.0,55.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,86,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.71974301338196,6.503659963607788,750.0,10.0,1.0,56.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,87,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.900071144104,6.503659963607788,750.0,10.0,1.0,57.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,88,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.49222922325134,6.503659963607788,750.0,10.0,1.0,58.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,89,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0125639438629,6.503659963607788,750.0,10.0,1.0,59.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,90,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5149812698364,6.503659963607788,750.0,10.0,1.0,60.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,91,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0731730461121,6.503659963607788,750.0,10.0,1.0,61.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,92,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.5807809829712,6.503659963607788,750.0,10.0,1.0,62.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,93,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0479581356049,6.503659963607788,750.0,10.0,1.0,63.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,94,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.5812110900879,6.503659963607788,750.0,10.0,1.0,64.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,95,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0215001106262,6.503659963607788,750.0,10.0,1.0,65.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,96,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5988390445709,6.503659963607788,750.0,10.0,1.0,66.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,97,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.1532111167908,6.503659963607788,750.0,10.0,1.0,67.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,98,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.6569900512695,6.503659963607788,750.0,10.0,1.0,68.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,99,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.251846075058,6.503659963607788,750.0,10.0,1.0,69.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,100,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.8120150566101,6.503659963607788,750.0,10.0,1.0,70.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,101,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.2678079605103,6.503659963607788,750.0,10.0,1.0,71.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,102,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.8449122905731,6.503659963607788,750.0,10.0,1.0,72.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,103,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.3065452575684,6.503659963607788,750.0,10.0,1.0,73.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,104,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.8556470870972,6.503659963607788,750.0,10.0,1.0,74.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.100077152252197,6.1000940799713135,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.984158992767334,5.984180927276611,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,6.1350789070129395,6.135094165802002,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.971751928329468,5.971769094467163,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,6.10524320602417,6.105260133743286,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,6.0008509159088135,6.000865936279297,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775966882705688,6.1000940799713135,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.534162759780884,5.984180927276611,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.991384744644165,5.991402626037598,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.742395162582397,6.135094165802002,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.063683986663818,6.063699960708618,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,6.074668884277344,6.074690818786621,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.065692901611328,5.971769094467163,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.701972246170044,6.105260133743286,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.890586853027344,5.890598773956299,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52730393409729,6.000865936279297,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.003963947296143,6.003981113433838,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.282387018203735,6.1000940799713135,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.015444993972778,6.015461206436157,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.089377880096436,5.984180927276611,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.506848573684692,5.991402626037598,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.302765130996704,6.135094165802002,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.675128936767578,6.063699960708618,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.644492864608765,6.074690818786621,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59049081802368,5.971769094467163,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.326348066329956,6.105260133743286,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.463093996047974,5.890598773956299,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0620858669281,6.000865936279297,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.523350954055786,6.003981113433838,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.810755968093872,6.1000940799713135,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.580393075942993,6.015461206436157,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.677324056625366,5.984180927276611,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.106154680252075,5.991402626037598,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.3235979080200195,6.323612928390503,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.923951864242554,5.923968076705933,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,7.097203969955444,7.09722113609314,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,6.000082015991211,6.000100135803223,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.905344009399414,5.9053730964660645,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.845119953155518,5.845134973526001,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.855107069015503,6.323612928390503,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454483032226562,5.923968076705933,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.943156003952026,5.94318699836731,750.0,10.0,0.0,0.0,0.0,,,,,,
False,4689,750,10,0,False,False,0,,,,,,,,,,5.909662246704102,5.909677267074585,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.699441909790039,6.000100135803223,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.807202100753784,7.09722113609314,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.966361999511719,5.966377019882202,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43355417251587,5.9053730964660645,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.966542959213257,5.9665610790252686,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.319772958755493,5.845134973526001,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.803979158401489,5.803997039794922,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.368363857269287,6.323612928390503,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.8790459632873535,5.879086971282959,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.890854835510254,5.923968076705933,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.359999895095825,5.94318699836731,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.348130226135254,5.909677267074585,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.9213409423828125,5.921357154846191,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.211318016052246,6.000100135803223,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31564688682556,7.09722113609314,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.445237874984741,5.966377019882202,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.844475269317627,5.9053730964660645,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.392620086669922,5.9665610790252686,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76809287071228,5.845134973526001,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.310232162475586,5.803997039794922,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79440188407898,6.323612928390503,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.326584100723267,5.879086971282959,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.394702911376953,5.923968076705933,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.852747678756714,5.94318699836731,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.779635429382324,5.909677267074585,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51032304763794,5.921357154846191,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76238703727722,6.000100135803223,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.891458988189697,7.09722113609314,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050858974456787,5.966377019882202,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.396063089370728,5.9053730964660645,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.055590867996216,6.055617094039917,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.885868787765503,5.9665610790252686,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.276448011398315,5.845134973526001,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83320903778076,5.803997039794922,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.30597496032715,6.323612928390503,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.233076810836792,6.23308801651001,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.994486093521118,5.879086971282959,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.033497095108032,5.923968076705933,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.557761907577515,5.94318699836731,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.092198848724365,6.092215061187744,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.343478202819824,5.909677267074585,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.189095735549927,6.1891257762908936,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0049409866333,5.921357154846191,750.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.492146968841553,7.09722113609314,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39906620979309,6.000100135803223,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75726890563965,5.966377019882202,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.067013740539551,6.067036867141724,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.166872024536133,5.9053730964660645,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.739395141601562,6.055617094039917,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51802396774292,5.9665610790252686,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.789983987808228,5.845134973526001,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.472695112228394,5.803997039794922,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.049459934234619,6.049478054046631,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92888283729553,6.323612928390503,750.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.027292728424072,6.23308801651001,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62806510925293,5.879086971282959,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.699110984802246,5.923968076705933,750.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.084553956985474,5.94318699836731,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.725011825561523,6.092215061187744,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.094674110412598,6.095325231552124,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.923182249069214,5.909677267074585,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,5.887091875076294,5.887109041213989,750.0,10.0,0.0,0.0,0.0,,,,,,
True,4689,750,10,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.783521890640259,6.1891257762908936,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.716598987579346,5.921357154846191,750.0,10.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15146493911743,7.09722113609314,750.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06339621543884,6.000100135803223,750.0,10.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4689,750,10,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39356303215027,5.966377019882202,750.0,10.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
False,4689,750,10,0,False,False,0,,,,,,,,,,6.070986032485962,6.071004152297974,750.0,10.0,0.0,0.0,0.0,,,,,,
